order,family,ebird_name,treelabels,binomial,clumin,clumax,bodmin,bodmax,is
Passeriformes,Furnariidae,Campylorhamphus_procurvoides,Campylorhamphus_procurvoides,Campylorhamphus procurvoides,2,3,29.9,38,N
Passeriformes,Furnariidae,Drymotoxeres_pucheranii,Campylorhamphus_pucherani,Drymotoxeres pucheranii,2,2,63,78,N
Passeriformes,Furnariidae,Drymornis_bridgesii,Drymornis_bridgesii,Drymornis bridgesii,2,3,76,110,N
Passeriformes,Furnariidae,Lepidocolaptes_souleyetii,Lepidocolaptes_souleyetii,Lepidocolaptes souleyetii,2,2,25.6,25.6,N
Passeriformes,Furnariidae,Lepidocolaptes_angustirostris,Lepidocolaptes_angustirostris,Lepidocolaptes angustirostris,3,4,21.5,39.5,N
Passeriformes,Furnariidae,Lepidocolaptes_affinis,Lepidocolaptes_affinis,Lepidocolaptes affinis,2,3,28,38,N
Passeriformes,Furnariidae,Lepidocolaptes_lacrymiger,Lepidocolaptes_lacrymiger,Lepidocolaptes lacrymiger,3,3,29.5,35,N
Passeriformes,Furnariidae,Lepidocolaptes_falcinellus,Lepidocolaptes_falcinellus,Lepidocolaptes falcinellus,2,2,26,30,N
Passeriformes,Furnariidae,Xenops_minutus,Xenops_minutus,Xenops minutus,2,2,10.4,12.8,N
Passeriformes,Furnariidae,Xenops_rutilans,Xenops_rutilans,Xenops rutilus,2,3,10,15,N
Passeriformes,Furnariidae,Pygarrhichas_albogularis,Pygarrhichas_albogularis,Pygarrhichas albogularis,2,3,20,27,N
Passeriformes,Furnariidae,Ochetorhynchus_andaecola,Ochetorhynchus_andaecola,Ochetorhynchus andaecola,2,2,28,34,N
Passeriformes,Furnariidae,Ochetorhynchus_ruficaudus,Ochetorhynchus_ruficaudus,Ochetorhynchus ruficaudus,2,2,28,41,N
Passeriformes,Furnariidae,Ochetorhynchus_phoenicurus,Ochetorhynchus_phoenicurus,Ochetorhynchus phoenicurus,2,4,28,34,N
Passeriformes,Furnariidae,Ochetorhynchus_melanurus,Ochetorhynchus_melanura,Ochetorhynchus melanurus,3,4,31,40,N
Passeriformes,Furnariidae,Pseudocolaptes_lawrencii,Pseudocolaptes_lawrencii,Pseudocolaptes lawrencii,1,1,35.5,58,N
Passeriformes,Furnariidae,Premnornis_guttuliger,Premnornis_guttuligera,Premnornis guttuliger,2,2,13,17,N
Passeriformes,Furnariidae,Tarphonomus_certhioides,Tarphonomus_certhioides,Tarphonomus certhioides,3,4,18,31,N
Passeriformes,Furnariidae,Furnarius_figulus,Furnarius_figulus,Furnarius figulus,2,2,28,28,N
Passeriformes,Furnariidae,Furnarius_leucopus,Furnarius_leucopus,Furnarius leucopus,2,2,37,63.4,N
Passeriformes,Furnariidae,Furnarius_rufus,Furnarius_rufus,Furnarius rufus,2,5,31,65,N
Passeriformes,Furnariidae,Furnarius_cristatus,Furnarius_cristatus,Furnarius cristatus,4,4,26,29,N
Passeriformes,Furnariidae,Lochmias_nematura,Lochmias_nematura,Lochmias nematura,2,2,20,38,N
Passeriformes,Furnariidae,Phleocryptes_melanops,Phleocryptes_melanops,Phleocryptes melanops,1,4,11,16,N
Passeriformes,Furnariidae,Limnornis_curvirostris,Limnornis_curvirostris,Limnornis curvirostris,2,2,27,30,N
Passeriformes,Furnariidae,Upucerthia_dumetaria,Upucerthia_dumetaria,Upucerthia dumetaria,2,4,37,55.5,N
Passeriformes,Furnariidae,Upucerthia_albigula,Upucerthia_albigula,Upucerthia albigula,2,2,36.5,42.5,N
Passeriformes,Furnariidae,Upucerthia_validirostris,Upucerthia_validirostris,Upucerthia validirostris,2,2,30,45,N
Passeriformes,Furnariidae,Cinclodes_fuscus,Cinclodes_fuscus,Cinclodes fuscus,2,4,29,33,N
Passeriformes,Furnariidae,Cinclodes_antarcticus,Cinclodes_antarcticus,Cinclodes antarcticus,2,3,59,68.9,N
Passeriformes,Furnariidae,Cinclodes_comechingonus,Cinclodes_comechingonus,Cinclodes comechingonus,2,2,25,32,N
Passeriformes,Furnariidae,Cinclodes_albidiventris,Cinclodes_albidiventris,Cinclodes albidiventris,2,2,36.2,36.2,N
Passeriformes,Furnariidae,Cinclodes_olrogi,Cinclodes_olrogi,Cinclodes olrogi,2,2,24,32,N
Passeriformes,Furnariidae,Cinclodes_oustaleti,Cinclodes_oustaleti,Cinclodes oustaleti,2,3,22,31,N
Passeriformes,Furnariidae,Cinclodes_atacamensis,Cinclodes_atacamensis,Cinclodes atacamensis,2,2,45,56,N
Passeriformes,Furnariidae,Cinclodes_patagonicus,Cinclodes_patagonicus,Cinclodes patagonicus,2,3,37,54,N
Passeriformes,Furnariidae,Cinclodes_nigrofumosus,Cinclodes_nigrofumosus,Cinclodes nigrofumosus,3,4,63,67,N
Passeriformes,Furnariidae,Anabacerthia_striaticollis,Anabacerthia_striaticollis,Anabacerthia striaticollis,2,2,22,28,N
Passeriformes,Furnariidae,Syndactyla_rufosuperciliata,Syndactyla_rufosuperciliata,Syndactyla rufosuperciliata,2,4,22,33,N
Passeriformes,Furnariidae,Clibanornis_erythrocephalus,Hylocryptus_erythrocephalus,Clibanornis erythrocephalus,3,3,47.9,48,N
Passeriformes,Furnariidae,Clibanornis_rubiginosus,Automolus_rubiginosus,Clibanornis rubiginosus,2,2,23,52,N
Passeriformes,Furnariidae,Thripadectes_flammulatus,Thripadectes_flammulatus,Thripadectes flammulatus,2,2,50,62,N
Passeriformes,Furnariidae,Thripadectes_rufobrunneus,Thripadectes_rufobrunneus,Thripadectes rufobrunneus,2,2,48,54,N
Passeriformes,Furnariidae,Automolus_subulatus,Hyloctistes_subulatus,Automolus subulatus,2,2,23.8,35,N
Passeriformes,Furnariidae,Automolus_infuscatus,Automolus_infuscatus,Automolus infuscatus,2,2,26.9,39.8,N
Passeriformes,Furnariidae,Automolus_leucophthalmus,Automolus_leucophthalmus,Automolus leucophthalmus,3,4,25,38,N
Passeriformes,Furnariidae,Premnoplex_brunnescens,Premnoplex_brunnescens,Premnoplex brunnescens,2,3,16.3,16.3,N
Passeriformes,Furnariidae,Aphrastura_spinicauda,Aphrastura_spinicauda,Aphrastura spinicauda,3,4,10,13,N
Passeriformes,Furnariidae,Sylviorthorhynchus_desmursii,Sylviorthorhynchus_desmursii,Sylviorthorhynchus desmurii,3,4,9,11,N
Passeriformes,Furnariidae,Leptasthenura_fuliginiceps,Leptasthenura_fuliginiceps,Leptasthenura fuliginiceps,2,3,9,13,N
Passeriformes,Furnariidae,Leptasthenura_platensis,Leptasthenura_platensis,Leptasthenura platensis,2,4,10,12,N
Passeriformes,Furnariidae,Leptasthenura_aegithaloides,Leptasthenura_aegithaloides,Leptasthenura aegithaloides,3,4,7.5,11,N
Passeriformes,Furnariidae,Phacellodomus_rufifrons,Phacellodomus_rufifrons,Phacellodomus rufifrons,3,3,18,31,N
Passeriformes,Furnariidae,Phacellodomus_striaticeps,Phacellodomus_striaticeps,Phacellodomus striaticeps,3,5,23,29,N
Passeriformes,Furnariidae,Phacellodomus_maculipectus,Phacellodomus_maculipectus,Phacellodomus maculipectus,3,3,19.5,25.5,N
Passeriformes,Furnariidae,Phacellodomus_striaticollis,Phacellodomus_striaticollis,Phacellodomus striaticollis,3,4,24.5,26.5,N
Passeriformes,Furnariidae,Phacellodomus_ruber,Phacellodomus_ruber,Phacellodomus ruber,3,5,34.9,51,N
Passeriformes,Furnariidae,Phacellodomus_erythrophthalmus,Phacellodomus_erythrophthalmus,Phacellodomus erythrophthalmus,3,3,20.9,27.2,N
Passeriformes,Furnariidae,Anumbius_annumbi,Anumbius_annumbi,Anumbius annumbi,3,5,27,45,N
Passeriformes,Furnariidae,Coryphistera_alaudina,Coryphistera_alaudina,Coryphistera alaudina,3,4,27,42,N
Passeriformes,Furnariidae,Asthenes_baeri,Asthenes_baeri,Asthenes baeri,3,5,10,18,N
Passeriformes,Furnariidae,Asthenes_wyatti,Asthenes_wyatti,Asthenes wyatti,2,3,17,25,N
Passeriformes,Furnariidae,Asthenes_modesta,Asthenes_modesta,Asthenes modesta,2,4,13,22,N
Passeriformes,Furnariidae,Asthenes_pyrrholeuca,Asthenes_pyrrholeuca,Asthenes pyrrholeuca,2,4,12,14,N
Passeriformes,Furnariidae,Asthenes_harterti,Schizoeaca_harterti,Asthenes harterti,2,2,12,14,N
Passeriformes,Furnariidae,Asthenes_helleri,Schizoeaca_helleri,Asthenes helleri,2,2,13,17,N
Passeriformes,Furnariidae,Asthenes_fuliginosa,Schizoeaca_fuliginosa,Asthenes fuliginosa,2,2,14,20,N
Passeriformes,Furnariidae,Limnoctites_rectirostris,Limnoctites_rectirostris,Limnoctites rectirostris,2,3,16,21,N
Passeriformes,Furnariidae,Limnoctites_sulphuriferus,Cranioleuca_sulphurifera,Cranioleuca sulphurifera,2,4,12,14,N
Passeriformes,Furnariidae,Cranioleuca_vulpina,Cranioleuca_vulpina,Cranioleuca vulpina,2,3,14,17.4,N
Passeriformes,Furnariidae,Cranioleuca_pyrrhophia,Cranioleuca_pyrrhophia,Cranioleuca pyrrhophia,2,3,10,16,N
Passeriformes,Furnariidae,Pseudasthenes_humicola,Asthenes_humicola,Pseudasthenes humicola,3,4,18,24,N
Passeriformes,Furnariidae,Pseudasthenes_patagonica,Asthenes_patagonica,Pseudasthenes patagonica,3,4,14,19,N
Passeriformes,Furnariidae,Pseudasthenes_steinbachi,Asthenes_steinbachi,Pseudasthenes steinbachi,2,3,14,20,N
Passeriformes,Furnariidae,Spartonoica_maluroides,Spartonoica_maluroides,Spartonoica maluroides,2,4,10.5,10.5,N
Passeriformes,Furnariidae,Pseudoseisura_lophotes,Pseudoseisura_lophotes,Pseudoseisura lophotes,2,4,63,79,N
Passeriformes,Furnariidae,Certhiaxis_cinnamomeus,Certhiaxis_cinnamomeus,Certhiaxis cinnamomeus,2,5,13,17,N
Passeriformes,Furnariidae,Schoeniophylax_phryganophilus,Schoeniophylax_phryganophilus,Schoeniophylax phryganophilus,3,6,15,22.5,N
Passeriformes,Furnariidae,Synallaxis_scutata,Synallaxis_scutata,Synallaxis scutata,2,3,12,19,N
Passeriformes,Furnariidae,Synallaxis_cinerascens,Synallaxis_cinerascens,Synallaxis cinerascens,3,3,10,14,N
Passeriformes,Furnariidae,Synallaxis_stictothorax,Synallaxis_stictothorax,Synallaxis stictothorax,3,4,10,14,N
Passeriformes,Furnariidae,Synallaxis_ruficapilla,Synallaxis_ruficapilla,Synallaxis ruficapilla,2,3,12,16,N
Passeriformes,Furnariidae,Synallaxis_spixi,Synallaxis_spixi,Synallaxis spixi,2,5,12,13,N
Passeriformes,Furnariidae,Synallaxis_albescens,Synallaxis_albescens,Synallaxis albescens,2,4,9,17,N
Passeriformes,Furnariidae,Synallaxis_frontalis,Synallaxis_frontalis,Synallaxis frontalis,3,4,11,17,N
Passeriformes,Furnariidae,Synallaxis_azarae,Synallaxis_azarae,Synallaxis azarae,2,4,12,18,N
Passeriformes,Furnariidae,Synallaxis_erythrothorax,Synallaxis_erythrothorax,Synallaxis erythrothorax,3,4,15,18.8,N
Passeriformes,Furnariidae,Synallaxis_candei,Synallaxis_candei,Synallaxis candei,3,4,14,16,N
Passeriformes,Furnariidae,Synallaxis_cinnamomea,Synallaxis_cinnamomea,Synallaxis cinnamomea,3,3,15,23,N
Passeriformes,Furnariidae,Synallaxis_rutilans,Synallaxis_rutilans,Synallaxis rutilans,3,4,15,22,N
Passeriformes,Pipridae,Antilophia_galeata,Antilophia_galeata,Antilophia galeata,2,2,18,26.5,N
Passeriformes,Pipridae,Chiroxiphia_linearis,Chiroxiphia_linearis,Chiroxiphia linearis,1,2,16,23,N
Passeriformes,Pipridae,Chiroxiphia_pareola,Chiroxiphia_pareola,Chiroxiphia pareola,2,2,18,24.5,N
Passeriformes,Pipridae,Chiroxiphia_caudata,Chiroxiphia_caudata,Chiroxiphia caudata,2,2,25.6,25.6,N
Passeriformes,Pipridae,Masius_chrysopterus,Masius_chrysopterus,Masius chrysopterus,2,2,9,13.5,N
Passeriformes,Pipridae,Lepidothrix_coronata,Lepidothrix_coronata,Lepidothrix coronata,2,2,8.5,8.5,N
Passeriformes,Pipridae,Lepidothrix_serena,Lepidothrix_serena,Lepidothrix serena,2,2,10.7,11,N
Passeriformes,Pipridae,Manacus_candei,Manacus_candei,Manacus candei,2,2,18.8,20.9,N
Passeriformes,Pipridae,Manacus_aurantiacus,Manacus_aurantiacus,Manacus aurantiacus,2,2,11.8,16.5,N
Passeriformes,Pipridae,Manacus_vitellinus,Manacus_vitellinus,Manacus vitellinus,2,2,17.1,19.3,N
Passeriformes,Pipridae,Manacus_manacus,Manacus_manacus,Manacus manacus,1,2,12,20,N
Passeriformes,Pipridae,Pipra_aureola,Pipra_aureola,Pipra aureola,2,2,14,18.5,N
Passeriformes,Pipridae,Pipra_filicauda,Pipra_filicauda,Pipra filicauda,2,2,13.9,13.9,N
Passeriformes,Pipridae,Pipra_fasciicauda,Pipra_fasciicauda,Pipra fasciicauda,2,2,11.5,19,N
Passeriformes,Pipridae,Machaeropterus_deliciosus,Machaeropterus_deliciosus,Machaeropterus deliciosus,2,2,12,12,N
Passeriformes,Pipridae,Machaeropterus_pyrocephalus,Machaeropterus_pyrocephalus,Machaeropterus pyrocephalus,2,2,9.8,9.8,N
Passeriformes,Pipridae,Dixiphia_pipra,Pipra_pipra,Pseudopipra pipra,2,2,9.1,17,N
Passeriformes,Pipridae,Ceratopipra_mentalis,Pipra_mentalis,Ceratopipra mentalis,2,2,12.2,18.8,N
Passeriformes,Pipridae,Ceratopipra_erythrocephala,Pipra_erythrocephala,Ceratopipra erythrocephala,1,2,12,14,N
Passeriformes,Pipridae,Ceratopipra_rubrocapilla,Pipra_rubrocapilla,Ceratopipra rubrocapilla,2,2,10.9,16.6,N
Passeriformes,Cotingidae,Zaratornis_stresemanni,Zaratornis_stresemanni,Zaratornis stresemanni,3,3,46,57,N
Passeriformes,Cotingidae,Phytotoma_rutila,Phytotoma_rutila,Phytotoma rutila,2,4,30,57,N
Passeriformes,Cotingidae,Phytotoma_rara,Phytotoma_rara,Phytotoma rara,2,4,38,44,N
Passeriformes,Cotingidae,Ampelion_rufaxilla,Ampelion_rufaxilla,Ampelion rufaxilla,1,1,69,77,N
Passeriformes,Cotingidae,Rupicola_rupicola,Rupicola_rupicola,Rupicola rupicola,2,2,140,140,N
Passeriformes,Cotingidae,Rupicola_peruvianus,Rupicola_peruvianus,Rupicola peruvianus,2,2,213,266,N
Passeriformes,Cotingidae,Querula_purpurata,Querula_purpurata,Querula purpurata,1,1,87,133,N
Passeriformes,Cotingidae,Pyroderus_scutatus,Pyroderus_scutatus,Pyroderus scutatus,1,1,300,419,N
Passeriformes,Cotingidae,Cephalopterus_ornatus,Cephalopterus_ornatus,Cephalopterus ornatus,1,1,380,380,N
Passeriformes,Cotingidae,Perissocephalus_tricolor,Perissocephalus_tricolor,Perissocephalus tricolor,1,1,267,395,N
Passeriformes,Cotingidae,Lipaugus_fuscocinereus,Lipaugus_fuscocinereus,Lipaugus fuscocinereus,1,1,128,138,N
Passeriformes,Cotingidae,Lipaugus_unirufus,Lipaugus_unirufus,Lipaugus unirufus,1,1,79,87,N
Passeriformes,Cotingidae,Procnias_nudicollis,Procnias_nudicollis,Procnias nudicollis,1,1,168,205,N
Passeriformes,Cotingidae,Xipholena_punicea,Xipholena_punicea,Xipholena punicea,1,1,58,76.4,N
Passeriformes,Cotingidae,Xipholena_atropurpurea,Xipholena_atropurpurea,Xipholena atropurpurea,1,1,56,67,N
Passeriformes,Cotingidae,Gymnoderus_foetidus,Gymnoderus_foetidus,Gymnoderus foetidus,1,1,220,359,N
Passeriformes,Tityridae,Tityra_cayana,Tityra_cayana,Tityra cayana,2,3,60,87,N
Passeriformes,Tityridae,Tityra_semifasciata,Tityra_semifasciata,Tityra semifasciata,2,3,77,88.1,N
Passeriformes,Tityridae,Schiffornis_turdina,Schiffornis_turdina,Schiffornis turdina,2,2,22,43,N
Passeriformes,Tityridae,Schiffornis_virescens,Schiffornis_virescens,Schiffornis virescens,2,2,21.5,28.5,N
Passeriformes,Tityridae,Laniocera_hypopyrra,Laniocera_hypopyrra,Laniocera hypopyrra,2,2,41,51,N
Passeriformes,Tityridae,Xenopsaris_albinucha,Xenopsaris_albinucha,Xenopsaris albinucha,3,3,10.2,10.2,N
Passeriformes,Tityridae,Pachyramphus_viridis,Pachyramphus_viridis,Pachyramphus viridis,2,4,18,21,N
Passeriformes,Tityridae,Pachyramphus_versicolor,Pachyramphus_versicolor,Pachyramphus versicolor,2,2,14,17,N
Passeriformes,Tityridae,Pachyramphus_rufus,Pachyramphus_rufus,Pachyramphus rufus,2,5,18.5,18.5,N
Passeriformes,Tityridae,Pachyramphus_cinnamomeus,Pachyramphus_cinnamomeus,Pachyramphus cinnamomeus,3,4,17,22,N
Passeriformes,Tityridae,Pachyramphus_polychopterus,Pachyramphus_polychopterus,Pachyramphus polychopterus,2,4,19.5,21,N
Passeriformes,Tityridae,Pachyramphus_homochrous,Pachyramphus_homochrous,Pachyramphus homochrous,3,4,35,35,N
Passeriformes,Tityridae,Pachyramphus_minor,Pachyramphus_minor,Pachyramphus minor,3,3,31.2,44,N
Passeriformes,Oxyruncidae,Onychorhynchus_coronatus,Onychorhynchus_coronatus,Onychorhynchus coronatus,2,2,12,21,N
Passeriformes,Oxyruncidae,Terenotriccus_erythrurus,Terenotriccus_erythrurus,Terenotriccus erythrurus,2,2,6,7,N
Passeriformes,Oxyruncidae,Myiobius_sulphureipygius,Myiobius_sulphureipygius,Myiobius sulphureipygius,2,2,9.1,12.8,N
Passeriformes,Oxyruncidae,Myiobius_atricaudus,Myiobius_atricaudus,Myiobius atricaudus,2,2,10,10,N
Passeriformes,Tyrannidae,Platyrinchus_mystaceus,Platyrinchus_mystaceus,Platyrinchus mystaceus,2,2,7.5,12,N
Passeriformes,Tyrannidae,Platyrinchus_coronatus,Platyrinchus_coronatus,Platyrinchus coronatus,2,2,8,9,N
Passeriformes,Tyrannidae,Platyrinchus_leucoryphus,Platyrinchus_leucoryphus,Platyrinchus leucoryphus,2,2,17,17,N
Passeriformes,Tyrannidae,Tachuris_rubrigastra,Tachuris_rubrigastra,Tachuris rubrigastra,3,4,6.5,8,N
Passeriformes,Tyrannidae,Mionectes_striaticollis,Mionectes_striaticollis,Mionectes striaticollis,2,3,13,17,N
Passeriformes,Tyrannidae,Mionectes_olivaceus,Mionectes_olivaceus,Mionectes olivaceus,2,3,11,16.6,N
Passeriformes,Tyrannidae,Mionectes_oleagineus,Mionectes_oleagineus,Mionectes oleagineus,2,4,8,15.5,N
Passeriformes,Tyrannidae,Mionectes_macconnelli,Mionectes_macconnelli,Mionectes macconnelli,3,3,8,18,N
Passeriformes,Tyrannidae,Mionectes_rufiventris,Mionectes_rufiventris,Mionectes rufiventris,3,3,14,14,N
Passeriformes,Tyrannidae,Leptopogon_amaurocephalus,Leptopogon_amaurocephalus,Leptopogon amaurocephalus,2,3,11.7,12.4,N
Passeriformes,Tyrannidae,Phylloscartes_ophthalmicus,Phylloscartes_ophthalmicus,Pogonotriccus ophthalmicus,2,2,10,11,N
Passeriformes,Tyrannidae,Phylloscartes_ventralis,Phylloscartes_ventralis,Phylloscartes ventralis,3,3,9,9,N
Passeriformes,Tyrannidae,Corythopis_torquatus,Corythopis_torquatus,Corythopis torquatus,2,2,15,18,N
Passeriformes,Tyrannidae,Corythopis_delalandi,Corythopis_delalandi,Corythopis delalandi,2,3,14,18,N
Passeriformes,Tyrannidae,Myiornis_auricularis,Myiornis_auricularis,Myiornis auricularis,2,3,5,5,N
Passeriformes,Tyrannidae,Myiornis_ecaudatus,Myiornis_ecaudatus,Myiornis ecaudatus,2,2,4.2,4.2,N
Passeriformes,Tyrannidae,Lophotriccus_pileatus,Lophotriccus_pileatus,Lophotriccus pileatus,2,2,7,8,N
Passeriformes,Tyrannidae,Lophotriccus_vitiosus,Lophotriccus_vitiosus,Lophotriccus vitiosus,2,2,6,8.5,N
Passeriformes,Tyrannidae,Lophotriccus_galeatus,Lophotriccus_galeatus,Lophotriccus galeatus,2,3,6,7,N
Passeriformes,Tyrannidae,Oncostoma_cinereigulare,Oncostoma_cinereigulare,Oncostoma cinereigulare,2,2,4.5,7,N
Passeriformes,Tyrannidae,Hemitriccus_striaticollis,Hemitriccus_striaticollis,Hemitriccus striaticollis,2,2,7.8,11,N
Passeriformes,Tyrannidae,Hemitriccus_nidipendulus,Hemitriccus_nidipendulus,Hemitriccus nidipendulus,2,2,7.2,8,N
Passeriformes,Tyrannidae,Hemitriccus_margaritaceiventer,Hemitriccus_margaritaceiventer,Hemitriccus margaritaceiventer,1,2,7,10,N
Passeriformes,Tyrannidae,Poecilotriccus_plumbeiceps,Poecilotriccus_plumbeiceps,Poecilotriccus plumbeiceps,2,3,5.3,6,N
Passeriformes,Tyrannidae,Poecilotriccus_sylvia,Poecilotriccus_sylvia,Poecilotriccus sylvia,2,2,6.7,8.5,N
Passeriformes,Tyrannidae,Todirostrum_maculatum,Todirostrum_maculatum,Todirostrum maculatum,1,2,6.4,8.3,N
Passeriformes,Tyrannidae,Todirostrum_cinereum,Todirostrum_cinereum,Todirostrum cinereum,2,3,4.4,8,N
Passeriformes,Tyrannidae,Rhynchocyclus_brevirostris,Rhynchocyclus_brevirostris,Rhynchocyclus brevirostris,2,3,21,23,N
Passeriformes,Tyrannidae,Rhynchocyclus_olivaceus,Rhynchocyclus_olivaceus,Rhynchocyclus olivaceus,2,4,14,24.8,N
Passeriformes,Tyrannidae,Rhynchocyclus_fulvipectus,Rhynchocyclus_fulvipectus,Rhynchocyclus fulvipectus,1,3,11.4,27.5,N
Passeriformes,Tyrannidae,Tolmomyias_sulphurescens,Tolmomyias_sulphurescens,Tolmomyias sulphurescens,2,3,14.5,15.2,N
Passeriformes,Tyrannidae,Tolmomyias_poliocephalus,Tolmomyias_poliocephalus,Tolmomyias poliocephalus,2,2,11,11,N
Passeriformes,Tyrannidae,Tolmomyias_flaviventris,Tolmomyias_flaviventris,Tolmomyias flaviventris,2,3,9,17.5,N
Passeriformes,Tyrannidae,Pyrrhomyias_cinnamomeus,Pyrrhomyias_cinnamomeus,Pyrrhomyias cinnamomeus,2,2,10.8,10.8,N
Passeriformes,Tyrannidae,Hirundinea_ferruginea,Hirundinea_ferruginea,Hirundinea ferruginea,2,3,21.2,40,N
Passeriformes,Tyrannidae,Nephelomyias_ochraceiventris,Myiophobus_ochraceiventris,Nephelomyias ochraceiventris,2,2,8.2,13,N
Passeriformes,Tyrannidae,Camptostoma_imberbe,Camptostoma_imberbe,Camptostoma imberbe,1,4,6.3,9.5,N
Passeriformes,Tyrannidae,Camptostoma_obsoletum,Camptostoma_obsoletum,Camptostoma obsoletum,2,3,7,9,N
Passeriformes,Tyrannidae,Suiriri_suiriri,Suiriri_suiriri,Suiriri suiriri,3,3,11.5,21,N
Passeriformes,Tyrannidae,Mecocerculus_leucophrys,Mecocerculus_leucophrys,Mecocerculus leucophrys,2,2,8,11,N
Passeriformes,Tyrannidae,Anairetes_flavirostris,Anairetes_flavirostris,Anairetes flavirostris,2,3,6,7,N
Passeriformes,Tyrannidae,Anairetes_parulus,Anairetes_parulus,Anairetes parulus,2,2,6.2,6.2,N
Passeriformes,Tyrannidae,Phaeomyias_murina,Phaeomyias_murina,Phaeomyias murina,2,2,7,13,N
Passeriformes,Tyrannidae,Capsiempis_flaveola,Capsiempis_flaveola,Capsiempis flaveola,2,2,8,8,N
Passeriformes,Tyrannidae,Polystictus_pectoralis,Polystictus_pectoralis,Polystictus pectoralis,3,3,6,8,N
Passeriformes,Tyrannidae,Polystictus_superciliaris,Polystictus_superciliaris,Polystictus superciliaris,1,2,6,6,N
Passeriformes,Tyrannidae,Pseudocolopteryx_sclateri,Pseudocolopteryx_sclateri,Pseudocolopteryx sclateri,2,2,6,9.9,N
Passeriformes,Tyrannidae,Pseudocolopteryx_acutipennis,Pseudocolopteryx_acutipennis,Pseudocolopteryx acutipennis,3,3,7,10,N
Passeriformes,Tyrannidae,Pseudocolopteryx_flaviventris,Pseudocolopteryx_flaviventris,Pseudocolopteryx flaviventris,2,4,7,8,N
Passeriformes,Tyrannidae,Tyrannulus_elatus,Tyrannulus_elatus,Tyrannulus elatus,1,2,6.5,8,N
Passeriformes,Tyrannidae,Myiopagis_gaimardii,Myiopagis_gaimardii,Myiopagis gaimardii,2,2,12,13,N
Passeriformes,Tyrannidae,Myiopagis_caniceps,Myiopagis_caniceps,Myiopagis caniceps,2,2,10.7,10.7,N
Passeriformes,Tyrannidae,Myiopagis_viridicata,Myiopagis_viridicata,Myiopagis viridicata,2,2,11.8,14,N
Passeriformes,Tyrannidae,Elaenia_cristata,Elaenia_cristata,Elaenia cristata,1,2,18,18,N
Passeriformes,Tyrannidae,Elaenia_ruficeps,Elaenia_ruficeps,Elaenia ruficeps,2,2,19,19,N
Passeriformes,Tyrannidae,Elaenia_strepera,Elaenia_strepera,Elaenia strepera,2,2,18,20,N
Passeriformes,Tyrannidae,Elaenia_obscura,Elaenia_obscura,Elaenia obscura,2,2,14.7,29,N
Passeriformes,Tyrannidae,Elaenia_flavogaster,Elaenia_flavogaster,Elaenia flavogaster,1,3,21,29,N
Passeriformes,Tyrannidae,Elaenia_spectabilis,Elaenia_spectabilis,Elaenia spectabilis,2,2,20,35,N
Passeriformes,Tyrannidae,Elaenia_mesoleuca,Elaenia_mesoleuca,Elaenia mesoleuca,2,3,16,20,N
Passeriformes,Tyrannidae,Elaenia_chiriquensis,Elaenia_chiriquensis,Elaenia chiriquensis,1,4,11.5,22.1,N
Passeriformes,Tyrannidae,Elaenia_albiceps,Elaenia_albiceps,Elaenia albiceps,2,3,12.5,24.2,N
Passeriformes,Tyrannidae,Elaenia_pallatangae,Elaenia_pallatangae,Elaenia pallatangae,2,2,12.3,17.5,N
Passeriformes,Tyrannidae,Elaenia_frantzii,Elaenia_frantzii,Elaenia frantzii,2,2,17,17,N
Passeriformes,Tyrannidae,Elaenia_martinica,Elaenia_martinica,Elaenia martinica,2,3,18.2,28.5,N
Passeriformes,Tyrannidae,Elaenia_fallax,Elaenia_fallax,Elaenia fallax,2,3,13.4,15.2,N
Passeriformes,Tyrannidae,Serpophaga_hypoleuca,Serpophaga_hypoleuca,Serpophaga hypoleuca,2,2,5.5,6.7,N
