binomial,latitude,area,order,family,ebird_name,treelabels,clumin,clumax,bodmin,bodmax,is,migratory,mode,land,clu_geom,mass_geom
Microcerculus marginatus,-5.065500318095567,4775716227959.2,Passeriformes,Troglodytidae,Microcerculus_marginatus,Microcerculus_marginatus,2,3,17,22,N,NA,altricial,land,2.449489742783178,19.33907960581372
Microchera albocoronata,12.39633164689353,76338163523.3954,Caprimulgiformes,Trochilidae,Microchera_albocoronata,Microchera_albocoronata,2,2,2.7,2.7,N,NA,altricial,land,2,2.7
Microeca fascinans,-26.274142732536156,5286561857747.69,Passeriformes,Petroicidae,Microeca_fascinans,Microeca_fascinans,1,3,14,20,N,NA,altricial,land,1.7320508075688774,16.733200530681508
Microeca flavigaster,-10.838522487470163,1159290106033.65,Passeriformes,Petroicidae,Microeca_flavigaster,Microeca_flavigaster,1,2,8,16,N,NA,altricial,land,1.414213562373095,11.31370849898476
Microhierax caerulescens,18.67106873595409,1201840504274.48,Falconiformes,Falconidae,Microhierax_caerulescens,Microhierax_caerulescens,4,5,30,50,N,NA,altricial,land,4.472135954999579,38.72983346207417
Microligea palustris,18.758608518145166,30084653808.1672,Passeriformes,Phaenicophilidae,Microligea_palustris,Microligea_palustris,2,4,9.5,15.2,Y,NA,altricial,land,2.82842712474619,12.016655108639844
Micronisus gabar,-3.076740870107671,13903250781660,Accipitriformes,Accipitridae,Micronisus_gabar,Melierax_gabar,1,4,90,240,N,NA,altricial,land,2,146.96938456699075
Microparra capensis,-10.314666397290637,3241918226783.57,Charadriiformes,Jacanidae,Microparra_capensis,Microparra_capensis,2,4,41,41,N,NA,precocial,land,2.82842712474619,41.00000000000001
Micropsitta pusio,-4.884927339019844,285562255190.141,Psittaciformes,Psittaculidae,Micropsitta_pusio,Micropsitta_pusio,2,3,10,15,Y,NA,altricial,land,2.449489742783178,12.247448713915889
Micropternus brachyurus,17.107169874760555,6090561882833.67,Piciformes,Picidae,Micropternus_brachyurus,Celeus_brachyurus,2,3,55,114,N,NA,altricial,land,2.449489742783178,79.18333157931663
Microptilotis albilineatus,-13.142232089783004,53506289805.592,Passeriformes,Meliphagidae,Meliphaga_albilineata,Meliphaga_albilineata,2,2,19,29.9,N,NA,altricial,land,2,23.83484843669034
Microptilotis albonotatus,-5.734197056958326,315007120239.512,Passeriformes,Meliphagidae,Meliphaga_albonotata,Meliphaga_albonotata,1,2,20,34,Y,NA,altricial,land,1.414213562373095,26.0768096208106
Microptilotis gracilis,-8.98982645680499,179069467887.237,Passeriformes,Meliphagidae,Meliphaga_gracilis,Meliphaga_gracilis,2,2,12.5,17.9,N,NA,altricial,land,2,14.95827530165159
Microptilotis mimikae,-6.734830885788861,88965551920.4857,Passeriformes,Meliphagidae,Meliphaga_mimikae,Meliphaga_mimikae,2,2,22,32.5,Y,NA,altricial,land,2,26.739483914241884
Microrhopias quixensis,-3.609903214823809,4095176968207.35,Passeriformes,Thamnophilidae,Microrhopias_quixensis,Microrhopias_quixensis,2,2,7.5,11.5,N,NA,altricial,land,2,9.287087810503357
Microspingus erythrophrys,-22.76588497887696,80138703119.4424,Passeriformes,Thraupidae,Microspingus_erythrophrys,Poospiza_erythrophrys,3,3,13.2,15,N,NA,altricial,land,3.0000000000000004,14.071247279470288
Microspingus melanoleucus,-25.611868986626067,1482240268518.96,Passeriformes,Thraupidae,Microspingus_melanoleucus,Poospiza_melanoleuca,3,4,9,15,N,NA,altricial,land,3.464101615137755,11.618950038622252
Microspingus torquatus,-17.753003432141302,121446364814.296,Passeriformes,Thraupidae,Microspingus_torquatus,Poospiza_torquata,3,4,9,13.2,N,NA,altricial,land,3.464101615137755,10.899541274750971
Milvago chimachima,-9.328898277111865,13604102743770.6,Falconiformes,Falconidae,Milvago_chimachima,Milvago_chimachima,1,4,277,364,N,NA,altricial,land,2,317.5342501211482
Milvus migrans,36.12382607800847,37583757732095.3,Accipitriformes,Accipitridae,Milvus_migrans,Milvus_migrans,1,4,630,1080,N,migratory,altricial,land,2,824.863625092051
Milvus milvus,49.49225691940281,1617134322491.15,Accipitriformes,Accipitridae,Milvus_milvus,Milvus_milvus,1,4,757,1600,N,migratory,altricial,land,2,1100.5453193758085
Mimus dorsalis,-20.39067938387377,173822653466.833,Passeriformes,Mimidae,Mimus_dorsalis,Mimus_dorsalis,4,4,52,65,N,NA,altricial,land,4,58.13776741499454
Mimus gilvus,5.989320888531901,2148157416737.31,Passeriformes,Mimidae,Mimus_gilvus,Mimus_gilvus,2,4,45.5,88,N,NA,altricial,land,2.82842712474619,63.2771680782255
Mimus graysoni,18.775989608892477,15191408.6959069,Passeriformes,Mimidae,Mimus_graysoni,Mimus_graysoni,3,3,75.5,75.5,Y,NA,altricial,land,3.0000000000000004,75.49999999999999
Mimus gundlachii,23.875266539199274,12274835297.2579,Passeriformes,Mimidae,Mimus_gundlachii,Mimus_gundlachii,2,3,57,85,Y,NA,altricial,land,2.449489742783178,69.60603422117946
Mimus longicaudatus,-8.1303045352759309,179389437517.011,Passeriformes,Mimidae,Mimus_longicaudatus,Mimus_longicaudatus,3,4,54,79,N,NA,altricial,land,3.464101615137755,65.3146231712317
Mimus melanotis,-0.8220752495446734,492617804.763412,Passeriformes,Mimidae,Mimus_melanotis,Mimus_melanotis,2,5,48,53.2,Y,NA,altricial,land,3.162277660168379,50.53315743153204
Mimus parvulus,-0.5348461802893809,6356142793.81504,Passeriformes,Mimidae,Mimus_parvulus,Mimus_parvulus,4,4,51.2,56.2,Y,NA,altricial,land,4,53.64177476556868
Mimus patagonicus,-39.90689914067366,1398263843568.33,Passeriformes,Mimidae,Mimus_patagonicus,Mimus_patagonicus,3,6,43.8,65.4,N,NA,altricial,land,4.242640687119285,53.52121074863684
Mimus polyglottos,37.86553435027955,10094932116505.7,Passeriformes,Mimidae,Mimus_polyglottos,Mimus_polyglottos,2,6,46.4,51.8,N,NA,altricial,land,3.464101615137755,49.0257075420641
Mimus saturninus,-20.24675297241511,7188267400070.82,Passeriformes,Mimidae,Mimus_saturninus,Mimus_saturninus,3,4,55,73,N,NA,altricial,land,3.464101615137755,63.36402764976353
Mimus thenca,-35.62272678160583,227787320317.332,Passeriformes,Mimidae,Mimus_thenca,Mimus_thenca,2,4,66,66,N,NA,altricial,land,2.82842712474619,65.99999999999997
Mimus triurus,-27.433480797430917,3280933106924.72,Passeriformes,Mimidae,Mimus_triurus,Mimus_triurus,3,4,49,54,N,NA,altricial,land,3.464101615137755,51.439284598446754
Minla ignotincta,26.141377479999655,1168696970348.84,Passeriformes,Leiothrichidae,Minla_ignotincta,Minla_ignotincta,2,4,9.5,21,N,NA,altricial,land,2.82842712474619,14.124446891825535
Mino dumontii,-5.318666469945292,627400798549.97,Passeriformes,Sturnidae,Mino_dumontii,Mino_dumontii,1,2,217,217,Y,NA,altricial,land,1.414213562373095,217.00000000000003
Mionectes macconnelli,-2.537776506315493,2574480153330.39,Passeriformes,Tyrannidae,Mionectes_macconnelli,Mionectes_macconnelli,3,3,8,18,N,NA,altricial,land,3.0000000000000004,11.999999999999995
Mionectes oleagineus,-2.311546880174711,8928648421394.32,Passeriformes,Tyrannidae,Mionectes_oleagineus,Mionectes_oleagineus,2,4,8,15.5,N,NA,altricial,land,2.82842712474619,11.13552872566004
Mionectes olivaceus,9.382797947452184,39388816076.0803,Passeriformes,Tyrannidae,Mionectes_olivaceus,Mionectes_olivaceus,2,3,11,16.6,N,NA,altricial,land,2.449489742783178,13.512956745287097
Mionectes rufiventris,-23.99644879612459,1055372290246.88,Passeriformes,Tyrannidae,Mionectes_rufiventris,Mionectes_rufiventris,3,3,14,14,N,NA,altricial,land,3.0000000000000004,13.999999999999996
Mionectes striaticollis,-6.3578081280638985,318010850240.303,Passeriformes,Tyrannidae,Mionectes_striaticollis,Mionectes_striaticollis,2,3,13,17,N,NA,altricial,land,2.449489742783178,14.86606874731851
Mirafra africana,-13.876163863077162,5071543934547,Passeriformes,Alaudidae,Mirafra_africana,Mirafra_africana,2,4,33,55,N,NA,altricial,land,2.82842712474619,42.6028168082816
Mirafra passerina,-21.026069819994415,1870612686080.96,Passeriformes,Alaudidae,Mirafra_passerina,Mirafra_passerina,2,4,21,28,N,NA,altricial,land,2.82842712474619,24.24871130596428
Mitrephanes phaeocercus,18.5154268795046,597657706267.213,Passeriformes,Tyrannidae,Mitrephanes_phaeocercus,Mitrephanes_phaeocercus,2,2,8.5,8.5,N,NA,altricial,land,2,8.5
Mitrospingus cassinii,5.533100647430032,165482635962.788,Passeriformes,Mitrospingidae,Mitrospingus_cassinii,Mitrospingus_cassinii,2,2,32,41,N,NA,altricial,land,2,36.22154055254966
Mitu salvini,-1.5496352587338411,490126151630.11,Galliformes,Cracidae,Mitu_salvini,Mitu_salvini,2,2,3100,3100,N,NA,precocial,land,2,3099.9999999999986
Mitu tuberosum,-8.362099931345558,3900577676591.86,Galliformes,Cracidae,Mitu_tuberosum,Mitu_tuberosum,2,3,3860,3860,N,NA,precocial,land,2.449489742783178,3859.9999999999977
Mixornis gularis,17.63150277349075,2987619313870.62,Passeriformes,Timaliidae,Mixornis_gularis,Macronous_gularis,2,5,10,14,N,NA,altricial,land,3.162277660168379,11.832159566199229
Mniotilta varia,48.06617746886583,5363664708446.67,Passeriformes,Parulidae,Mniotilta_varia,Mniotilta_varia,4,6,8.8,15.2,N,migratory,altricial,land,4.898979485566356,11.565465835840769
Mohoua albicilla,-39.11199324940346,35839685477.4495,Passeriformes,Mohouidae,Mohoua_albicilla,Mohoua_albicilla,2,4,15,18,Y,NA,altricial,land,2.82842712474619,16.43167672515498
Mohoua novaeseelandiae,-43.64674455918334,73379466780.2625,Passeriformes,Mohouidae,Mohoua_novaeseelandiae,Mohoua_novaeseelandiae,2,3,10,14,Y,NA,altricial,land,2.449489742783178,11.832159566199229
Mohoua ochrocephala,-45.136929686442855,15347151427.2061,Passeriformes,Mohouidae,Mohoua_ochrocephala,Mohoua_ochrocephala,2,4,28,32,Y,NA,altricial,land,2.82842712474619,29.93325909419153
Momotus mexicanus,19.921821022213955,320642169022.291,Coraciiformes,Momotidae,Momotus_mexicanus,Momotus_mexicanus,4,5,74,101,N,NA,altricial,land,4.472135954999579,86.45229898620397
Monarcha frater,-5.787893159353661,224969007110.732,Passeriformes,Monarchidae,Monarcha_frater,Monarcha_frater,2,3,17,24,N,migratory,altricial,land,2.449489742783178,20.199009876724162
Monarcha melanopsis,-28.09259733819387,446223177013.67,Passeriformes,Monarchidae,Monarcha_melanopsis,Monarcha_melanopsis,2,3,21,29,N,migratory,altricial,land,2.449489742783178,24.677925358506133
Monticola angolensis,-12.062886593399998,2218343399598.82,Passeriformes,Muscicapidae,Monticola_angolensis,Monticola_angolensis,2,4,44,44,N,NA,altricial,land,2.82842712474619,43.99999999999999
Monticola brevipes,-24.4745988481745,1043025886770.2,Passeriformes,Muscicapidae,Monticola_brevipes,Monticola_brevipes,2,3,33,33,N,NA,altricial,land,2.449489742783178,33
Monticola cinclorhyncha,32.36844765366466,406005348505.447,Passeriformes,Muscicapidae,Monticola_cinclorhyncha,Monticola_cinclorhynchus,3,4,29,41,N,migratory,altricial,land,3.464101615137755,34.48187929913333
Monticola gularis,48.21640916200336,2209908302735.54,Passeriformes,Muscicapidae,Monticola_gularis,Monticola_gularis,4,8,32,37,N,migratory,altricial,land,5.656854249492379,34.40930106817051
Monticola rufiventris,27.680110442584866,2357447747711.58,Passeriformes,Muscicapidae,Monticola_rufiventris,Monticola_rufiventris,3,6,48,61,N,NA,altricial,land,4.242640687119285,54.11099703387475
Monticola rufocinereus,8.743645577558153,583385181009.201,Passeriformes,Muscicapidae,Monticola_rufocinereus,Monticola_rufocinereus,3,4,20,27,N,NA,altricial,land,3.464101615137755,23.237900077244497
Monticola rupestris,-29.12822893511599,556083016597.815,Passeriformes,Muscicapidae,Monticola_rupestris,Monticola_rupestris,2,4,60,64,N,NA,altricial,land,2.82842712474619,61.96773353931865
Monticola saxatilis,42.87358556453584,8706043150719.86,Passeriformes,Muscicapidae,Monticola_saxatilis,Monticola_saxatilis,4,6,40,65,N,migratory,altricial,land,4.898979485566356,50.99019513592785
Monticola sharpei,-19.252447784082857,242831670595.894,Passeriformes,Muscicapidae,Monticola_sharpei,Monticola_sharpei,2,3,25,25,Y,NA,altricial,land,2.449489742783178,24.999999999999996
Monticola solitarius,33.931639668470176,9742406090913.63,Passeriformes,Muscicapidae,Monticola_solitarius,Monticola_solitarius,3,6,37,70,N,migratory,altricial,land,4.242640687119285,50.89204259999791
Morococcyx erythropygus,16.841940306693783,356846574520.691,Cuculiformes,Cuculidae,Morococcyx_erythropygus,Morococcyx_erythropygus,2,2,53,87,N,NA,altricial,land,2,67.90434448545986
Morphnarchus princeps,3.0209611993877865,113390887398.008,Accipitriformes,Accipitridae,Morphnarchus_princeps,Leucopternis_princeps,1,1,1000,1000,N,NA,altricial,land,1,999.9999999999998
Morphnus guianensis,-7.681674954946534,11672474662749,Accipitriformes,Accipitridae,Morphnus_guianensis,Morphnus_guianensis,2,2,1750,1750,N,NA,altricial,land,2,1749.9999999999995
Morus bassanus,56.08158977356035,88723203229.1144,Suliformes,Sulidae,Morus_bassanus,Morus_bassanus,1,1,2470,3610,N,migratory,altricial,sea,1,2986.084392645324
Morus capensis,-32.089740682595675,55066.1995971315,Suliformes,Sulidae,Morus_capensis,Morus_capensis,1,2,2600,2600,N,migratory,altricial,sea,1.414213562373095,2600
Morus serrator,-39.73669607643835,9124714013.29795,Suliformes,Sulidae,Morus_serrator,Morus_serrator,1,2,2350,2350,N,migratory,altricial,sea,1.414213562373095,2350.0000000000005
Motacilla aguimp,-3.9450762422746486,11308187150866.9,Passeriformes,Motacillidae,Motacilla_aguimp,Motacilla_aguimp,2,7,22,33,N,NA,altricial,land,3.741657386773941,26.944387170614956
Motacilla alba,53.03855471934876,39347446088869.1,Passeriformes,Motacillidae,Motacilla_alba,Motacilla_alba,3,8,17.6,24.6,N,migratory,altricial,land,4.898979485566356,20.80769088582393
Motacilla capensis,-20.194391992245905,3888167087001.04,Passeriformes,Motacillidae,Motacilla_capensis,Motacilla_capensis,1,7,17,25,N,NA,altricial,land,2.6457513110645903,20.615528128088297
Motacilla cinerea,52.38724621184566,19522157519094.3,Passeriformes,Motacillidae,Motacilla_cinerea,Motacilla_cinerea,3,7,14,22,N,migratory,altricial,land,4.58257569495584,17.54992877478425
Motacilla citreola,52.86443225557343,16391085486061.5,Passeriformes,Motacillidae,Motacilla_citreola,Motacilla_citreola,3,7,18,25,N,migratory,altricial,land,4.58257569495584,21.213203435596416
Motacilla clara,-6.031853479535655,3155684140172.02,Passeriformes,Motacillidae,Motacilla_clara,Motacilla_clara,1,4,15,24.5,N,NA,altricial,land,2,19.17028951268082
Motacilla flava,54.629453693813495,19152643254230.9,Passeriformes,Motacillidae,Motacilla_flava,Motacilla_flava,4,6,11.2,26.4,N,migratory,altricial,land,4.898979485566356,17.19534820816374
Motacilla maderaspatensis,22.391942415323278,2804942847665.28,Passeriformes,Motacillidae,Motacilla_maderaspatensis,Motacilla_madaraspatensis,3,5,30,36,N,migratory,altricial,land,3.872983346207417,32.86335345030996
Muscicapa adusta,-10.315115907289425,2386941698693.76,Passeriformes,Muscicapidae,Muscicapa_adusta,Muscicapa_adusta,2,4,10,13,N,NA,altricial,land,2.82842712474619,11.401754250991383
Muscicapa aquatica,7.041226908837965,1946830324531.87,Passeriformes,Muscicapidae,Muscicapa_aquatica,Muscicapa_aquatica,2,3,10,12.5,N,NA,altricial,land,2.449489742783178,11.18033988749895
Muscicapa cassini,-0.6676977708241039,3708455785439.07,Passeriformes,Muscicapidae,Muscicapa_cassini,Muscicapa_cassini,1,3,16,19,N,NA,altricial,land,1.7320508075688774,17.435595774162696
Muscicapa dauurica,48.165321381799345,6772979951281.04,Passeriformes,Muscicapidae,Muscicapa_dauurica,Muscicapa_dauurica,2,4,7.8,16,N,migratory,altricial,land,2.82842712474619,11.171392035015154
Muscicapa ferruginea,28.15374338965025,1500474100040.1,Passeriformes,Muscicapidae,Muscicapa_ferruginea,Muscicapa_ferruginea,2,3,9,16.7,N,migratory,altricial,land,2.449489742783178,12.259690045021534
Muscicapa gambagae,9.50043727456292,668892007596.593,Passeriformes,Muscicapidae,Muscicapa_gambagae,Muscicapa_gambagae,2,2,12,14,N,NA,altricial,land,2,12.961481396815719
Muscicapa griseisticta,50.15608829428844,1476764655281.81,Passeriformes,Muscicapidae,Muscicapa_griseisticta,Muscicapa_griseisticta,3,5,15.1,17.4,N,migratory,altricial,land,3.872983346207417,16.209256614663122
Muscicapa muttui,24.78727366313368,1144475599173.47,Passeriformes,Muscicapidae,Muscicapa_muttui,Muscicapa_muttui,4,5,10,14,N,migratory,altricial,land,4.472135954999579,11.832159566199229
Muscicapa sethsmithi,0.9132848912238384,1267909833560.86,Passeriformes,Muscicapidae,Muscicapa_sethsmithi,Muscicapa_sethsmithi,2,2,8,10,N,NA,altricial,land,2,8.944271909999157
Muscicapa sibirica,48.341415134203146,8423537274345.43,Passeriformes,Muscicapidae,Muscicapa_sibirica,Muscicapa_sibirica,3,4,8.5,12,N,migratory,altricial,land,3.464101615137755,10.099504938362081
Muscicapa striata,51.863380737905125,16691664189692.6,Passeriformes,Muscicapidae,Muscicapa_striata,Muscicapa_striata,2,7,11.2,25.3,N,migratory,altricial,land,3.741657386773941,16.83330033000065
Muscigralla brevicauda,-9.221372794671618,164740625239.425,Passeriformes,Tyrannidae,Muscigralla_brevicauda,Muscigralla_brevicauda,3,5,13.5,13.5,N,NA,altricial,land,3.872983346207417,13.5
Muscisaxicola albilora,-37.79164935728489,358526847670.795,Passeriformes,Tyrannidae,Muscisaxicola_albilora,Muscisaxicola_albilora,2,3,25.2,28.5,N,migratory,altricial,land,2.449489742783178,26.799253720952752
Muscisaxicola rufivertex,-23.985993134133565,696359887787.145,Passeriformes,Tyrannidae,Muscisaxicola_rufivertex,Muscisaxicola_rufivertex,3,3,18.7,21.9,N,NA,altricial,land,3.0000000000000004,20.236847580589224
Musophaga rossae,-6.09747665462698,3088145574345.07,Musophagiformes,Musophagidae,Musophaga_rossae,Musophaga_rossae,1,2,390,444,N,NA,altricial,land,1.414213562373095,416.12498122559305
Musophaga violacea,10.03926825302731,2074009614570.1,Musophagiformes,Musophagidae,Musophaga_violacea,Musophaga_violacea,2,2,360,360,N,NA,altricial,land,2,360.00000000000006
Myadestes elisabeth,21.205386298303708,8498528817.92939,Passeriformes,Turdidae,Myadestes_elisabeth,Myadestes_elisabeth,3,3,21.5,33,Y,NA,altricial,land,3.0000000000000004,26.636441203734403
Myadestes genibarbis,18.693146805289658,85783363757.7077,Passeriformes,Turdidae,Myadestes_genibarbis,Myadestes_genibarbis,2,3,24,30,Y,NA,altricial,land,2.449489742783178,26.832815729997478
Myadestes melanops,9.341622205924288,31918696676.8551,Passeriformes,Turdidae,Myadestes_melanops,Myadestes_melanops,2,3,30,32.6,N,NA,altricial,land,2.449489742783178,31.272991542223785
Myadestes occidentalis,20.554441850328644,528670489399.681,Passeriformes,Turdidae,Myadestes_occidentalis,Myadestes_occidentalis,2,3,38,44,N,NA,altricial,land,2.449489742783178,40.89009660052175
Myadestes ralloides,-3.18751215926993,457674657888.167,Passeriformes,Turdidae,Myadestes_ralloides,Myadestes_ralloides,2,2,25.5,37,N,NA,altricial,land,2,30.716445106815335
Myadestes townsendi,50.76913809875052,3706720927959.1,Passeriformes,Turdidae,Myadestes_townsendi,Myadestes_townsendi,3,5,28.2,38.5,N,migratory,altricial,land,3.872983346207417,32.94996206371109
Myadestes unicolor,15.937865465996968,184098612336.095,Passeriformes,Turdidae,Myadestes_unicolor,Myadestes_unicolor,2,3,30,44,N,NA,altricial,land,2.449489742783178,36.3318042491699
Mycerobas carnipes,36.16670757147689,3247977857513.07,Passeriformes,Fringillidae,Mycerobas_carnipes,Mycerobas_carnipes,2,5,50,66,N,NA,altricial,land,3.162277660168379,57.445626465380286
Mycteria americana,-8.31859134747097,14521522490519.3,Ciconiiformes,Ciconiidae,Mycteria_americana,Mycteria_americana,1,5,2050,3090,N,migratory,altricial,land,2.23606797749979,2516.843260912368
Mycteria ibis,-1.0151513330886153,15352952822711.7,Ciconiiformes,Ciconiidae,Mycteria_ibis,Mycteria_ibis,2,3,1190,2384,N,NA,altricial,land,2.449489742783178,1684.327759077787
Mycteria leucocephala,18.07915637348856,1535117072008.12,Ciconiiformes,Ciconiidae,Mycteria_leucocephala,Mycteria_leucocephala,2,5,2000,3500,N,NA,altricial,land,3.162277660168379,2645.75131106459
Myiagra alecto,-12.297968070097433,1351310580892.81,Passeriformes,Monarchidae,Myiagra_alecto,Myiagra_alecto,2,3,20,20,N,NA,altricial,land,2.449489742783178,19.999999999999996
Myiagra caledonica,-19.268792861196985,28593652015.761,Passeriformes,Monarchidae,Myiagra_caledonica,Myiagra_caledonica,2,3,10,12,Y,NA,altricial,land,2.449489742783178,10.954451150103326
Myiagra cyanoleuca,-29.82400573587204,1079973868837.5,Passeriformes,Monarchidae,Myiagra_cyanoleuca,Myiagra_cyanoleuca,2,3,17,18,N,NA,altricial,land,2.449489742783178,17.4928556845359
Myiagra inquieta,-31.82343486929089,1597630844496.82,Passeriformes,Monarchidae,Myiagra_inquieta,Myiagra_inquieta,2,4,20.5,20.5,N,NA,altricial,land,2.82842712474619,20.5
Myiagra rubecula,-22.437558866347324,2249648325642.41,Passeriformes,Monarchidae,Myiagra_rubecula,Myiagra_rubecula,1,4,12,13,N,migratory,altricial,land,2,12.489995996796797
Myiarchus cinerascens,34.017790915959736,3493795376529.87,Passeriformes,Tyrannidae,Myiarchus_cinerascens,Myiarchus_cinerascens,2,7,21.2,37.8,N,migratory,altricial,land,3.741657386773941,28.308302669005087
Myiarchus crinitus,40.7116051648991,5116253911175.48,Passeriformes,Tyrannidae,Myiarchus_crinitus,Myiarchus_crinitus,4,8,27.2,39.6,N,migratory,altricial,land,5.656854249492379,32.81950639482562
Myiarchus ferox,-8.384941544996467,11839690289337.4,Passeriformes,Tyrannidae,Myiarchus_ferox,Myiarchus_ferox,2,3,21,34,N,NA,altricial,land,2.449489742783178,26.720778431774782
Myiarchus swainsoni,-14.049587229600762,11067855773497.7,Passeriformes,Tyrannidae,Myiarchus_swainsoni,Myiarchus_swainsoni,3,4,21.3,37.6,N,migratory,altricial,land,3.464101615137755,28.29982332100326
Myiarchus tuberculifer,-0.6007485155433292,10550776437844.5,Passeriformes,Tyrannidae,Myiarchus_tuberculifer,Myiarchus_tuberculifer,3,4,14.2,27,N,migratory,altricial,land,3.464101615137755,19.580602646496864
